912,Springfield Park ,RMB Home Centre ,Home Store ,2 Llala Avenue ,Wireless G,,,
913,Springfield Park ,Sasol,Garage ,Umgeni Road ,Vast Networks ,,,
914,Springfield Park ,Sasol,Garage ,Umgeni Road ,-,30mins ,50MB,
915,Springfield Park ,Supa Quick ,Car Accessories Shop,47 Intersite Avenue ,Telkom ,,,
916,Springfield Park ,Tiger Wheel and Tyre ,Car Accessories Shop,2 Intersite Avenue ,Telkom ,,,
917,Springfield Park ,Wimpy  ,Value Centre ,45 Electron Avenue ,AlwaysOn,,,
918,Springfield Park ,Wimpy  ,Value Centre ,45 Electron Avenue ,Vast Networks ,,,
919,Springfield Park ,Yiroll Caffe ,Restaurant,Illala Avenue ,AlwaysOn,,,
920,St Lucia,John Dorys ,Restaurant,166 McKenzie Street ,Vast Networks ,,,
921,St Lucia,John Dorys ,Restaurant,166 McKenzie Street ,AlwaysOn,,,
922,Stanger ,Affordable Wheels and Tyres ,Car Accessories Shop,22 King Shaka Street ,Telkom,,,
923,Stanger ,Glasfit ,Car Accessories Shop,15 King Shaka Road ,Telkom ,,,
924,Stanger ,Glasfit ,Car Accessories Shop,15 King Shaka Road ,Telkom,,,
925,Stanger ,KFC ,Restaurant,Hulett Street ,AlwaysOn,,,
926,Stanger ,KFC ,Restaurant,Hulett Street ,Vast Networks ,,,
927,Stanger ,Nedbank ,Bank,Stanger Plaza ,AlwaysOn,,,
928,Stanger ,Supa Quick ,Car Accessories Shop,18 King Shaka Street ,Telkom ,,,
929,Stanger ,Supa Quick ,Car Accessories Shop,18 King Shaka Street ,Telkom ,,,
930,Stanger ,Telkom Direct Store ,Ushaka Mall ,8 Haysom Road ,Telkom ,,,
931,Stanger ,Total Garage ,Garage ,121 Chief Albert Luthuli Street ,Telkom ,,,
932,Stanger ,Total Garage  ,Garage ,4 Blaine Street ,-,30 min ,Uncapped ,R15/30min or R25/hr after 
933,Suncoast Casino ,KFC ,Restaurant ,20 Battery Beach Road ,Wireless G,,,
934,Sydenham ,Moideens Kitchen ,Azeez Centre ,27 Naidu Road ,Telkom ,,,
935,Sydenham ,Salon Cassie,Hair Salon ,378 Sparks Road ,Telkom ,,,
936,Sydenham ,Wimpy  ,Restaurant ,Moses Kotane Road ,AlwaysOn,,,
937,The Bluff,Aroma Curries ,Bluff Towers ,318 Tara Road ,Telkom,,,
938,The Bluff,Bluff Tyres ,Car Accessories Shop,114 Bluff Road ,Telkom,,,
939,The Bluff,Brighton Beach Service Station ,Garage ,253 Marine Drive ,Telkom,,,
940,The Bluff,Cabash ,Restaurant ,194 Marine Drive ,Telkom,,,
941,The Bluff,Dolphin Rest Guesthouse ,Hotel,12 St Geran Grove ,Telkom,,,
942,The Bluff,Engine Brighton Beach Service Station ,Garage ,253 Marine Drive ,Telkom,,,
943,The Bluff,Exquisite Hair ,Hair Salon ,5 Atholl Crescent ,Telkom,,,
944,The Bluff,Fishaways ,Hillside Mall ,Greys Inn and Tara Road ,Telkom,,,
945,The Bluff,Green Dolphin Pub and Restaurant ,Restaurant ,17 Foreshore Drove ,Telkom ,,,
946,The Bluff,John Dorys ,The Bluff Towers ,318 Tara Road ,Telkom,,,
947,The Bluff,KFC ,Restaurant ,178 Austerville Drive,Wireless G,,,
948,The Bluff,KFC ,Restaurant ,587 Bluff Road ,Wireless G,,,
949,The Bluff,KFC ,Restaurant ,318 Tara Road ,Wireless G,,,
950,The Bluff,Medicross Medical ,Hospital ,54 Lighthouse Road ,Telkom ,,,
951,The Bluff,Nandos ,Hillside Mall ,Greys Inn and Tara Road ,Telkom ,,,
952,The Bluff,Oriental Fast Foods ,Restaurant ,18 Lighthouse Road ,Telkom ,,,
953,The Bluff ,Ansteys Beach Backpackers,Beach ,Foreshore Drive ,iSpot ,,,
954,The Bluff ,Ansteys Beach Backpackers WiFi,Beach ,Foreshore Drive ,iSpot ,,,
955,The Bluff ,Ansteys Beach Backpackers WiFi2,Beach ,Foreshore Drive ,iSpot ,,,
956,The Bluff ,iSpot Hotspot Ridgeton Towers,,Aurora Drive  ,iSpot ,,,
957,The Bluff ,Pizza Perfect ,Restaurant ,277 Marine Drive ,Telkom ,,,
958,The Bluff ,Rage Fashion ,Hillside Mall,201 Tara Road ,Telkom ,,,
959,The Bluff ,Romans Pizza ,Bluff Towers ,318 Tara Road ,-,Unlimited ,30MB ,
960,The Bluff ,Spoil Yourself Hair and Beauty,Hair Salon ,390 Tara Road ,Telkom ,,,
961,The Bluff ,Supa Quick ,Car Accessories Shop,102 Bluff Road ,Telkom ,,,
962,The Bluff ,Telkom Direct Store ,Bluff Towers ,318 Tara Road ,-,Unlimited ,30MB ,
963,The Bluff ,Treasure Cove Guesthouse ,Hotel,981 Marine Drive ,Telkom,,,
964,The Bluff ,Wimpy  ,Protea Mall,42 Lighthouse Drive,-,30mins ,Uncapped ,
965,The Bluff ,Wimpy  ,Bluff Towers ,318 Tara Road ,AlwaysOn,30mins ,Uncapped ,
966,The Bluff ,Wimpy  ,Bluff Towers ,318 Tara Road ,Vast Networks ,30mins ,Uncapped ,
967,Tongaat ,Budget Car Rental,Arbour Crossing ,2 Oppenheimer Road ,Telkom,,,
968,Tongaat ,KFC ,Restaurant ,351 Main Road ,Telkom ,,,
969,Tongaat ,Pie City ,Hijaz Centre ,347 Main Road,Telkom ,,,
970,Tongaat ,Tongaat Central,,Tongaat CBD,iSpot ,,,
971,Tugela Ferry,KFC ,Restaurant,Main Road ,Wireless G,,,
972,Ulundi,Nedbank,Bank,King Dinuzulu Highway ,AlwaysOn,,,
973,Ulundi,Rage Fashion ,Clothing Shop ,King Swnzangakhona Centre ,Telkom ,,,
974,Ulundi ,Caltex Freshstop ,Garage ,Main (52) Road ,Telkom,,,
975,Ulundi ,Garden Court Ulundi,Hotel ,Prince Mkabayi Street,AlwaysOn,,,
976,Ulundi ,Hungry Lion ,Restaurant,Cnr Princess Magoga and Princess Mkabayi,Telkom ,,,
977,Umbilo ,Comics Foodbar ,Pub,Teignmouth Road ,Telkom,,,
978,Umbilo ,Fishaways ,Restaurant ,316 Queenmary Avenue ,Telkom,,,
979,Umbilo ,Goundens Restaurant and Take Away ,Restaurant ,520 Umbilio Road ,Telkom ,,,
980,Umbilo ,Hair and Beauty ,Hair Salon ,297 Bartle Road ,Telkom ,,,
981,Umbilo ,Hair Creations By Adika ,Hair Salon ,132 Sphiwe Street ,Telkom ,,,
982,Umbilo ,Hi-Q,Car Accessories Shop,HQ Moore Road,Telkom,,,
983,Umbilo ,Merseyside Pub and Tavern ,Pub,95 Teignmouth Road ,Telkom ,,,
984,Umbilo ,Mogis Beauty and Health Spa ,Spa ,189 Bartle Road ,Telkom ,,,
985,Umbilo ,Pit Stop Car Wash ,Car Wash ,99 Umbilo Road ,Telkom ,,,
986,Umbilo ,Sintus Café ,Restaurant ,Teignmouth Road ,Telkom ,,,
987,Umbilo ,Telkom Centre for Learning ,Training Centre ,4 Oliver Lea Drive ,Telkom ,,,
988,Umbilo ,The Anchorage Pub anf Restaurant,Restaurant ,416 Umbilo Road ,Telkom ,,,
989,Umbilo ,The Jackie Horner Pub,Pub,49 Helen Joseph Road,Telkom ,,,
990,Umbilo ,Umbilo Tyre and Exhanust ,Car Accessories Shop,210 Umbilo Road ,Telkom,,,
991,Umbilo ,Wimpy  ,Restaurant ,Weston Road ,AlwaysOn,,,
992,Umdloti ,Magic Company ,Arcade ,1 Sibaya Drive ,Telkom ,,,
993,Umdloti ,Sibaya Lodge,Hotel,Sibaya Drive ,Vast Networks ,,,
994,Umdloti ,Steers ,Umdloti Centre ,South Beach Road ,Telkom ,,,
995,Umgeni ,Hungry Lion ,Pine Parkade ,260 Pine Street ,-,Unlimited ,30MB ,
996,Umhlanga,Aha Royal Palm ,Hotel,10 Palm Boulevard ,AlwaysOn,,,
997,Umhlanga,Allan Gray,Financial Services ,Ridgeside Drive ,AlwaysOn,,,
998,Umhlanga,Cabana Beach,Beach,Lagoon Drive,AlwaysOn,,,
999,Umhlanga,Coastlands Holiday Resort ,Hotel,Umhlanga Rocks Drive ,Vast Networks ,,,
1000,Umhlanga,Fego Café ,Gateway Theatre of Shopping,1 Palm Boulevard ,AlwaysOn,,,
1001,Umhlanga,Ninos,Gateway Theatre of Shopping,1 Palm Boulevard ,Vast Networks,,,
1002,Umhlanga,Ninos,Gateway Theatre of Shopping,1 Palm Boulevard ,AlwaysOn,,,
1003,Umhlanga,Perfect Hair,Crescent Shopping Centre ,1 Sunset Court ,Telkom ,,,
1004,Umhlanga ,Umhlanga Sands Resort ,Hotel,44 Lagoon Drive ,AlwaysOn,,,
1005,Umhlanga ,ABSA ,Financial Services ,313 Umhlanga Rocks Drive ,Telkom,,,
1006,Umhlanga ,Access-1-umh-auroras-la-ispot.co.za,,Aurora Drive,iSpot ,,,
1007,Umhlanga ,Alexander Forbes ,Financial Services ,Somerset Park ,AlwaysOn,,,
1008,Umhlanga ,Alexander Forbes ,Financial Services ,Somerset Park ,Vast Networks ,,,
1009,Umhlanga ,Balmoral Guest House,Hotel ,63 Balmoral Drive ,iSpot ,,,
1010,Umhlanga ,Baywash Car Wash,Car Wash ,4 Lagoon Drive ,Telkom,,,
1011,Umhlanga ,BTW Restaurant ,Restaurant ,4 Lagoon Drive ,Telkom,,,
1012,Umhlanga ,Budget Car Rental,Hillcon Centre ,14 Chartwell Drive,Telkom,,,
1013,Umhlanga ,Butcher Block,Restaurant ,2 Ncondo Place,Telkom,,,
1014,Umhlanga ,Comme Ci Comme Ca ,Restaurant ,11 McCausland Crescent ,Telkom,,,
1015,Umhlanga ,Dbn-umh-chartwell-ispot.co.za,,Chartwell Drive ,iSpot ,,,
1016,Umhlanga ,DVD.COM-Umhlanga,Chartwell Shopping Centre ,15 Chartwell Drive ,iSpot ,,,
1017,Umhlanga ,Essence of Beauty ,Ridgeton Towers,Aurora Drive 6 ,-,Unlimited ,30MB ,
1018,Umhlanga ,Fleetwood,Hotel ,50 Lagoon Drive ,iSpot ,,,
1019,Umhlanga ,Fleetwood on Sea Internet,Hotel ,50 Lagoon Drive ,iSpot ,,,
1020,Umhlanga ,Fresh Hair ,Chartwell Shopping Centre ,15 Chartwell Drive ,Telkom,,,
1021,Umhlanga ,FujiFilm Print Centre,Store ,187 Ridge Road ,iSpot ,,,
1022,Umhlanga ,Galitos ,Restaurant ,1/3 Jubilee Grove ,Telkom,,,
1023,Umhlanga ,Gateway Private Hospital,Hospital,Aurora Drive  ,AlwaysOn,,,
1024,Umhlanga ,Gateway Private Hospital,Hospital,Aurora Drive  ,Vast Networks ,,,
1025,Umhlanga ,Gateway Theatre of Shopping ,Gateway Theatre of Shopping,1 Palm Boulevard ,Telkom,,,
1026,Umhlanga ,Gateway Theatre of Shopping ,Gateway Theatre of Shopping,1 Palm Boulevard ,Vast Networks ,,,
1027,Umhlanga ,Gordons Grill,Umhlanga Rocks ,15 Lagoon Drive,-,Unlimited ,30MB ,
1028,Umhlanga ,Holiday Inn Express ,Hotel,2 Ncondo Place ,-,Unlimited ,30MB ,
1029,Umhlanga ,iSpot Easiaccess West Palm Gateway,Gateway Theatre of Shopping,1 Palm Boulevard ,iSpot ,,,
1030,Umhlanga ,iSpot Hotspot Auroras,,Aurora Drive  ,iSpot ,,,
1031,Umhlanga ,iSpot Hotspot SouthGate,,"Southgate, South Beach ",iSpot ,,,
1032,Umhlanga ,iSpot Hotspot Southgate 115R,,"Southgate, South Beach ",iSpot ,,,
1033,Umhlanga ,iSpot Hotspot Southgate SG2,,"Southgate, South Beach ",iSpot ,,,
1034,Umhlanga ,iSpot Hotspot Twilight,,Twighlight Drive,iSpot ,,,
1035,Umhlanga ,Tiger Wheel and Tyre ,Car Accessories ,Twighlight Drive,iSpot ,,,
1036,Umhlanga ,iSpot PPTP01 SouthGate,,"Southgate, South Beach ",iSpot ,,,
1037,Umhlanga ,Jimmys Killer Fish and Chips ,Restaurant ,3 Jubilee Grove ,-,Unlimited ,30MB ,
1038,Umhlanga ,J-Mos ,Gateway Theatre of Shopping,12 Palm Boulevard ,Telkom,,,
1039,Umhlanga ,KFC ,Umhlanga Plaza,4 Lagoon Drive ,Telkom ,,,
1040,Umhlanga ,KFC ,Restaurant,Gatemax Coastlands ,Telkom,,,
1041,Umhlanga ,KFC ,Restaurant,87 Umhlanga Rocks Drive ,Telkom,,,
1042,Umhlanga ,Liberty Life,Financial Services ,Aurora Drive 6 ,AlwaysOn,,,
1043,Umhlanga ,Marshalls World of Sport ,Sport Store ,1 Chartwell Drive ,Telkom ,,,
1044,Umhlanga ,McDonalds ,Restaurant ,Sugar Close and Gateway Boulevard ,Telkom ,,,
1045,Umhlanga ,McDonalds ,Restaurant,Umhlanga Rocks Drive ,AlwaysOn,,,
1046,Umhlanga ,McDonalds ,Restaurant,Umhlanga Rocks Drive ,Vast Networks ,,,
1047,Umhlanga ,Mercedes Benz Umhlanga ,Car Dealership ,2 Canegate Road ,iSpot ,,,
1048,Umhlanga ,MetroFi Free WiFi @ Pizza Boys Umh,Restaurant,Aurora Drive,iSpot ,,,
1049,Umhlanga ,Mitsubishi ,Car Dealership ,2 Canegate Road ,iSpot ,,,
1050,Umhlanga ,Mozambik,Gateway Theatre of Shopping,1 Palm Boulevard ,Telkom ,,,
1051,Umhlanga ,Nandos ,Lighthouse Mall,14 Chartwell Drive,-,Unlimited ,30MB ,
1052,Umhlanga ,Ocean Basket ,Restaurant ,10 Lagoon Drive,Telkom ,,,
1053,Umhlanga ,Pizza Boyz Umh,Restaurant,Aurora Drive,iSpot ,,,
1054,Umhlanga ,Primi Piatti ,Gateway Theatre of Shopping,1 Palm Boulevard ,Telkom ,,,
1055,Umhlanga ,Public Hotspot @ Gloria Jeans,Restaurant,30 Meridian Drive ,iSpot ,,,
1056,Umhlanga ,SA Clinics ,Clinic ,1 Sugar Close ,Telkom ,,,
1057,Umhlanga ,Spicy Affair ,Ridgeton Towers,Aurora Drive 6 ,-,Unlimited ,30MB ,
1058,Umhlanga ,Steak and Ale ,Chartwell Shopping Centre ,15 Chartwell Drive ,-,Unlimited ,30MB ,
1059,Umhlanga ,The Breakers Resort,Hotel,Lagoon Drive,Vast Networks ,,,
1060,Umhlanga ,The George ,Lighthouse Mall,Chartwell Drive,-,Unlimited ,30MB ,
1061,Umhlanga ,The Square Boutique Hotel and Spa,Hotel and Spa,Umhlanga Rocks Drive ,Vast Networks ,,,
1062,Umhlanga ,Three Cities Royal Palm ,Hotel ,Ridgeside Drive ,Vast Networks ,,,
1063,Umhlanga ,Total Garage ,Garage ,1/3 Jubilee Grove ,Telkom ,,,
1064,Umhlanga ,Tudor House Inn ,Hotel,195 Umhlanga Rocks Drive ,Telkom,,,
1065,Umhlanga ,Vida e Caffe ,Restaurant,Umhlanga Rocks Drive ,AlwaysOn,,,
1066,Umhlanga ,VoVo Telo ,Car Accessories Shop,Weaver Crescent,Vast Networks ,,,
1067,Umhlanga ,Wimpy,Cabana Beach,10 Lagoon Drive,AlwaysOn,,,
1068,Umhlanga ,Wimpy,Cabana Beach,10 Lagoon Drive,Vast Networks,,,
1069,Umhlanga ,Wimpy  ,Umhlanga,47 Riley Street ,-,30mins ,Uncapped ,
1070,Umhlanga Ridge ,#12th Floor Gateway ,Gateway Theatre of Shopping,1 Palm Boulevard ,iSpot ,,,
1071,Umhlanga Ridge ,#14 GateWay Student Hotspot,Gateway Theatre of Shopping,1 Palm Boulevard ,iSpot ,,,
1072,Umhlanga Ridge ,#16 GateWay Student Hotspot,Gateway Theatre of Shopping,1 Palm Boulevard ,iSpot ,,,
1073,Umhlanga Ridge ,#21 Gateway Student Hotspot,Gateway Theatre of Shopping,1 Palm Boulevard ,iSpot ,,,
1074,Umhlanga Ridge ,#30 GateWay Student Hotspot,Gateway Theatre of Shopping,1 Palm Boulevard ,iSpot ,,,
1075,Umhlanga Ridge ,@03 Gateway Student Hotspot,Gateway Theatre of Shopping,1 Palm Boulevard ,iSpot ,,,
1076,Umhlanga Ridge ,@06 GateWayHotspot,Gateway Theatre of Shopping,1 Palm Boulevard ,iSpot ,,,
1077,Umhlanga Ridge ,ABSA ,Financial Services ,1 Palm Boulevard ,AlwaysOn,,,
1078,Umhlanga Ridge ,Birdies and Pars ,Solstice Shopping Centre ,6 Zenith Drive ,Telkom,,,
1079,Umhlanga Ridge ,Breakers Resort ,Hotel,88 Lagoon Drive ,Telkom,,,
1080,Umhlanga Ridge ,Café Limone ,Gateway Theatre of Shopping,1 Palm Boulevard ,Telkom,,,
1081,Umhlanga Ridge ,Caltex Freshstop ,Garage ,5 Centenary Boulevard ,Telkom,,,
1082,Umhlanga Ridge ,Cell Care ,Hirchs Homestore ,3 Telford Circle ,Telkom,,,
1083,Umhlanga Ridge ,Chrysalis Hair and Beauty ,Hair Salon ,9 Palm Boulevard ,Telkom,,,
1084,Umhlanga Ridge ,Circus Circus ,Gateway Theatre of Shopping,1 Palm Boulevard ,Telkom,,,
1085,Umhlanga Ridge ,Fego Café ,Umhlanga Rocks ,323 Umhlanga Rocks Drive ,-,30mins ,Uncapped ,
1086,Umhlanga Ridge ,Gateway 12th Floor,Gateway Theatre of Shopping,1 Palm Boulevard ,iSpot ,,,
1087,Umhlanga Ridge ,Gateway Centre,Gateway Theatre of Shopping,1 Palm Boulevard ,iSpot ,,,
1088,Umhlanga Ridge ,Gateway Centre 2,Gateway Theatre of Shopping,1 Palm Boulevard ,iSpot ,,,
1089,Umhlanga Ridge ,Gateway Country Lodge Hotspot,Gateway Theatre of Shopping,1 Palm Boulevard ,iSpot ,,,
1090,Umhlanga Ridge ,Gateway Country Lodge Hotspot 2,Gateway Theatre of Shopping,1 Palm Boulevard ,iSpot ,,,
1091,Umhlanga Ridge ,Gloria Jeans Coffee ,Gateway Theatre of Shopping,1 Palm Boulevard ,Wireless G ,Unlimited ,Uncapped ,
1092,Umhlanga Ridge ,Gloria Jeans Coffee ,Gateway Theatre of Shopping,2 Palm Boulevard ,Telkom ,,,
1093,Umhlanga Ridge ,HairDotCom,Ridgeton Towers,6 Aurora Drive ,-,Unlimited ,30MB ,
1094,Umhlanga Ridge ,Image Studio ,Ridgeton Towers,6 Aurora Drive,-,Unlimited ,30MB ,
1095,Umhlanga Ridge ,John Dorys ,Gateway Theatre of Shopping,1 Palm Boulevard ,Telkom,,,
1096,Umhlanga Ridge ,KFC,Gateway Theatre of Shopping,1 Palm Boulevard ,Vast Networks ,,,
1097,Umhlanga Ridge ,KFC,Gateway Theatre of Shopping,1 Palm Boulevard ,AlwaysOn,,,
1098,Umhlanga Ridge ,Mugg & Bean ,East Coast Radio House ,313-315 Umhlanga Rocks Dr,Internet ,,,
1099,Umhlanga Ridge ,Mugg & Bean ,Gateway Theatre of Shopping,1 Palm Boulevard ,AlwaysOn,,,
1100,Umhlanga Ridge ,My Diners ,Gateway ,1 Palm Boulevard ,-,Unlimited ,30MB ,
1101,Umhlanga Ridge ,Nedbank ,Gateway Theatre of Shopping,1 Palm Boulevard ,AlwaysOn,,,
1102,Umhlanga Ridge ,Nedbank ,Gateway Theatre of Shopping,1 Palm Boulevard ,Vast Networks ,,,
1103,Umhlanga Ridge ,Ocean Basket ,Gateway Theatre of Shopping,1 Palm Boulevard ,-,Unlimited ,30MB ,
1104,Umhlanga Ridge ,Panarottis ,Gateway ,1 Palm Boulevard ,-,Unlimited ,Uncapped ,
1105,Umhlanga Ridge ,Pizza Boys ,Ridgeton Towers,6 Aurora Drive ,Telkom ,,,
1106,Umhlanga Ridge ,Serenity Hair and Beauty ,Ridgeton Towers,6 Aurora Drive ,Telkom ,,,
1107,Umhlanga Ridge ,Telkom Direct Store ,Gateway Theatre of Shopping,1 Palm Boulevard ,Telkom ,,,
1108,Umhlanga Ridge ,Tiger Wheel and Tyre ,Car Accessories Shop,Solstice and Twilight Drive ,Telkom ,,,
1109,Umhlanga Ridge ,Umhlanga Medicross Medical ,Doctors Office ,321 Umhlanga Rocks Drive,Telkom,,,
1110,Umhlanga Ridge ,Wimpy,Crescent Shopping Centre ,1 Sunset Court ,AlwaysOn,,,
1111,Umhlanga Ridge ,Wimpy,Crescent Shopping Centre ,1 Sunset Court ,Vast Networks,,,
1112,Umhlanga Ridge ,Woolworths,Gateway Theatre of Shopping,1 Palm Boulevard ,Vast Networks ,,,
1113,Umhlanga Ridge ,Woolworths Café ,Gateway ,1 Palm Boulevard ,-,30mins ,50Mb,
1114,Umhlanga Ridge ,Audi Centre Durban,Car Dealership ,Bram Fisher Road ,AlwaysOn,,,
1115,Umhlanga Ridge ,Larneys Café ,Gateway Theatre of Shopping,1 Palm Boulevard ,-,Unlimited ,Uncapped ,
1116,Umhlanga Ridge ,McCarthy VW,Car Dealership ,Zenith Drive ,AlwaysOn,,,
1117,Umhlanga Ridge ,McCarthy VW,Car Dealership ,Zenith Drive ,Vast Networks ,,,
1118,Umhlanga Rocks,Velo Tech ,Car Accessories Shop,Lagoon Drive,AlwaysOn,,,
1119,Umkinkulu,Jet,Clothing Shop ,155 National Road,Telkom,,,
1120,Umkomaas,Aliwal Inn and Crows Nest ,Hotel,7 Barrow Street ,Telkom,,,
1121,Umkomaas,Dr IM Shaikh ,Allys Centre ,Phila Ndwandwe Road ,Telkom,,,
1122,Umkomaas,Dr Yonus Moola ,Allys Centre ,Old Main Road ,Telkom,,,
1123,Umkomass,Thali ,Chatsworth Shopping Centre ,17 Joyhurst Street ,-,Unlimited ,30MB ,
1124,Umlazi ,Chicken Licken,Restaurant ,1968 Umlazi D KwaMnyandu Mall ,Telkom,,,
1125,Umlazi ,Debonairs ,Restaurant ,167 Echwebeni Avenue ,Telkom,,,
1126,Umlazi ,KFC ,Restaurant ,Mangosuthu Highway ,Wireless G,,,
1127,Umlazi ,KFC ,Restaurant ,Sibusiso Mdakane Drive ,Wireless G,,,
1128,Umlazi ,McDonalds ,Restaurant ,1968 Umlazi D KwaMnyandu Mall ,Telkom ,,,
1129,Umlazi ,Meat Junction ,Restaurant ,1968 Umlazi D KwaMnyandu Mall ,Telkom ,,,
1130,Umlazi ,Musas Carwash,Car Wash ,D1447 Ntontozulu Road ,Telkom ,,,
1131,Umlazi ,Nedbank ,Bank,Griffiths Mxenge Highway ,AlwaysOn,,,
1132,Umlazi ,Rage Fashion ,Clothing Shop ,162 Zwe Madalala Drive ,Telkom ,,,
1133,Umlazi ,Rage Fashion ,Clothing Shop ,50 Mangosuthu Highway ,Telkom ,,,
1134,Umlazi ,Umlazi AA Library,Library ,Ngcede Grove,Public Access ,,,
1135,Umlazi ,Umlazi W Library,Library ,162 Zwe Madlala Drive ,Public Access ,,,
1136,Umthunzi,Umthunzi Boutique Hotel,Hotel ,60 Commercial Road ,Vast Networks ,,,
1137,Umthunzi,Umthunzi Boutique Hotel,Hotel ,60 Commercial Road ,AlwaysOn,,,
1138,Umzimkulu,Nedbank Boxer ,Store ,228 Court House Road ,AlwaysOn,,,
1139,Uvango,Stephward Estate Country House ,Hotel,1B Meriel Road,Telkom ,,,
1140,Verulam ,Access1-sunlark-verulam-ispot.co.za,,Sunlark Drive ,iSpot ,,,
1141,Verulam ,Blessed Five Technology ,The Grange ,2 Garden Street,Telkom,,,
1142,Verulam ,iSpot Hotspot Sunlark - Verulam,,Sunlark Drive ,iSpot ,,,
1143,Verulam ,iSpot Hotspot Tirupaty,Religious Organisation ,128 Belvedere Drive,iSpot ,,,
1144,Verulam ,KFC ,Restaurant,18 Ireland Street ,Telkom,,,
1145,Verulam ,Nedbank ,Bank,Wick Street,AlwaysOn,,,
1146,Verulam ,Pie City ,Restaurant ,59 Moss Street ,Telkom ,,,
1147,Verulam ,The Mall Café ,Restaurant ,52 Wick Street ,Telkom ,,,
1148,Verulam ,Top Hat Bakery ,Bakery ,16 Ireland Street ,Telkom ,,,
1149,Verulam ,Verulam Regional Office ,Office ,151 Wick Street ,Public Access ,,,
1150,Volksrust ,Wimpy ,Restaurant ,Laingsnek Street,AlwaysOn,,,
1151,Volksrust ,Wimpy ,Restaurant ,Laingsnek Street,Vast Networks ,,,
1152,Vryheid ,Chisa Nyama ,Restaurant ,185 Mark Street,Telkom,,,
1153,Vryheid ,Debonairs ,Restaurant ,164 Church Street,Telkom,,,
1154,Vryheid ,Francocel Coffee Shoppe,Restaurant ,135 High Street ,Telkom,,,
1155,Vryheid ,Hungry Lion ,Restaurant ,Cnr Utrecht and Landdrost Street,Telkom,,,
1156,Vryheid ,Kia Motors,Car Dealership ,167 Church Street ,Telkom,,,
1157,Vryheid ,Kia Motors,Car Dealership ,Ker Street,Telkom,,,
1158,Vryheid ,Nandos,Restaurant ,Cnr Oos and Kerk Street ,Telkom,,,
1159,Vryheid ,Nedbank Boxer ,Store ,Kerk Street ,Vast Networks ,,,
1160,Vryheid ,Nedbank Boxer ,Store ,Kerk Street ,AlwaysOn,,,
1161,Vryheid ,Rage Fashion ,Clothing ,Cnr Mason and Utrecht Street,Telkom,,,
1162,Vryheid ,Rage Fashion ,Clothing ,Cnr Utrecht and President Street,Telkom,,,
1163,Vryheid ,Romans Pizza,Restaurant ,166 Church Street,Telkom,,,
1164,Vryheid ,Total Garage ,Garage ,36 Stretch Cres,Telkom,,,
1165,Vryheid ,Unique Beauty Salon,Hair Salon ,Ker Street,Telkom,,,
1166,Vryheid ,Villa Prince Imperial ,Hotel,136 Bree Street,Telkom,,,
1167,Vryheid ,Wimpy ,Restaurant ,Hoog Street ,Vast Networks ,,,
1168,Vryheid ,Wimpy ,Restaurant ,Hoog Street ,AlwaysOn,,,
1169,Vryheid ,Zonke,Restaurant ,187 Utrecht Road,Telkom,,,
1170,Wartburg,Spur,Restaurant ,27 Titren Road,Telkom,,,
1171,Warwick,KFC ,Restaurant ,63 Lancers Road ,Wireless G,,,
1172,Watercrest,Mugg & Bean ,Restaurant,Link Road and Inanda Road ,Vast Networks ,,,
1173,Westend,KFC ,Restaurant ,124 Russell Street ,Wireless G,,,
1174,Westville ,Berthas Hair Studio ,Hair Salon,14 Church Road ,Telkom,,,
1175,Westville ,Caltex Freshstop ,Garage ,174/178 Roger Shishi Road ,Telkom,,,
1176,Westville ,Fego Café ,Westville Mall,Church Road ,Vast Networks ,,,
1177,Westville ,Fego Café ,Pavillion Shopping Centre ,9 Spine Road ,Vast Networks ,,,
1178,Westville ,Firkin Brewery ,Pavillion Shopping Centre ,9 Spine Road ,-,Unlimited ,30MB ,
1179,Westville ,Fish and Chips Shop ,Restaurant ,5 Link Road ,Telkom,,,
1180,Westville ,Gloria Jeans Coffee ,Pavillion Shopping Centre ,9 Spine Road ,Wireless G,,,
1181,Westville ,Jimmys Killer Prawns ,Westwood Shopping Centre ,16 Lincon Terrace ,Telkom,,,
1182,Westville ,Kansas Spur ,Pavillion Shopping Centre ,9 Spine Road ,-,Unlimited ,30MB ,
1183,Westville ,KFC ,Restaurant ,9 Spine Road ,Telkom,,,
1184,Westville ,KFC ,Restaurant ,3 Garden Park Road,Wireless G,,,
1185,Westville ,Kimaya Spa ,Spa,37 Westville Road ,Telkom ,,,
1186,Westville ,KwaDabeka Library ,Library ,Spine Road ,Public Access ,,,
1187,Westville ,Little Italian Coffee Shop,Pavillion Shopping Centre ,9 Spine Road ,Vast Networks ,,,
1188,Westville ,Miras Restaurant ,Restaurant ,157 Roger Shishi Road ,Telkom ,,,
1189,Westville ,Mugg & Bean ,Pavillion Shopping Centre ,9 Spine Road ,Internet ,,,
1190,Westville ,Mugg & Bean ,Westville Mall,Chruch Road ,Vast Networks ,,,
1191,Westville ,My Diners ,Westwood Shopping Centre ,16 Lincon Terrace ,-,Unlimited ,30MB ,
1192,Westville ,Nandos ,Westwood Shopping Centre ,Westwood Mall ,Telkom ,,,
1193,Westville ,Nedbank ,Westville Mall,Chruch Road ,Vast Networks ,,,
